Id,SleepDay,TotalSleepRecords,TotalMinutesAsleep,TotalTimeInBed,BedtimeRoutine,SleepQuality,TotalSteps,SedentaryMinutes,ModeratelyActiveMinutes
8792009665,7/6/2017,1,190,219,29,1.152631579,4571,58,37
8792009665,8/6/2017,1,273,283,10,1.036630037,1642,135,31
8792009665,9/6/2017,1,236,262,26,1.110169492,3605,138,12
8792009665,10/6/2017,1,96,107,11,1.114583333,3695,157,18
8792009665,11/6/2017,1,251,280,29,1.115537849,1958,193,3
8792009665,12/6/2017,1,63,90,27,1.428571429,4015,135,38
8792009665,13/6/2017,1,270,282,12,1.044444444,4709,172,34
8792009665,14/6/2017,1,270,300,30,1.111111111,4948,80,1
8792009665,15/6/2017,1,189,206,17,1.08994709,4530,187,23
8792009665,16/6/2017,1,120,138,18,1.15,3571,200,0
8792009665,17/6/2017,1,282,290,8,1.028368794,4567,145,16
8792009665,18/6/2017,1,344,363,19,1.055232558,4422,131,10
8792009665,19/6/2017,1,348,368,20,1.057471264,4370,112,29
8792009665,20/6/2017,1,72,86,14,1.194444444,3736,143,0
8792009665,21/6/2017,1,136,141,5,1.036764706,3277,78,42
8792009665,22/6/2017,1,172,189,17,1.098837209,2004,17,29
8792009665,23/6/2017,1,54,76,22,1.407407407,1856,198,29
8792009665,24/6/2017,1,291,302,11,1.037800687,4414,97,17
8792009665,25/6/2017,1,231,245,14,1.060606061,2269,119,21
8792009665,26/6/2017,1,157,164,7,1.044585987,2769,207,5
8792009665,27/6/2017,1,399,404,5,1.012531328,3419,229,4
8792009665,28/6/2017,1,239,260,21,1.087866109,2663,239,6
8792009665,29/6/2017,1,205,215,10,1.048780488,3155,55,3
8792009665,30/6/2017,1,294,324,30,1.102040816,3478,105,29
8792009665,1/7/2017,1,367,377,10,1.027247956,2218,123,1
8792009665,2/7/2017,1,254,261,7,1.027559055,3423,215,31
8792009665,3/7/2017,1,243,258,15,1.061728395,2514,200,26
8792009665,4/7/2017,1,57,81,24,1.421052632,2968,237,33
8792009665,5/7/2017,1,99,122,23,1.232323232,3748,237,17
8792009665,6/7/2017,1,372,399,27,1.072580645,2099,136,16
8792009665,7/7/2017,1,383,389,6,1.015665796,2616,27,13
8792009665,8/7/2017,1,328,341,13,1.039634146,4244,101,15
8792009665,9/7/2017,1,267,275,8,1.029962547,4212,99,9
8792009665,10/7/2017,1,340,367,27,1.079411765,4733,173,6
8792009665,11/7/2017,1,141,149,8,1.056737589,2025,162,22
8792009665,12/7/2017,1,332,345,13,1.039156627,1702,144,33
8792009665,13/7/2017,1,390,411,21,1.053846154,1823,175,28
8792009665,14/7/2017,1,348,362,14,1.040229885,1683,45,17
8792009665,15/7/2017,1,236,262,26,1.110169492,2594,51,42
8792009665,16/7/2017,1,198,222,24,1.121212121,4170,199,38
8792009665,17/7/2017,1,259,273,14,1.054054054,4039,20,21
8792009665,18/7/2017,1,343,353,10,1.029154519,2377,151,23
8792009665,19/7/2017,1,273,292,19,1.06959707,4783,235,4
8792009665,20/7/2017,1,247,264,17,1.068825911,2260,214,26
8792009665,21/7/2017,1,240,251,11,1.045833333,3448,117,40
8792009665,22/7/2017,1,277,282,5,1.018050542,1625,65,22
8792009665,23/7/2017,1,284,305,21,1.073943662,2777,175,24
8792009665,24/7/2017,1,226,236,10,1.044247788,3512,146,2
8792009665,25/7/2017,1,231,255,24,1.103896104,3908,12,43
8792009665,26/7/2017,1,258,274,16,1.062015504,2846,169,21
8792009665,27/7/2017,1,306,333,27,1.088235294,1773,46,35
8792009665,28/7/2017,1,99,128,29,1.292929293,4851,90,4
8792009665,29/7/2017,1,392,401,9,1.022959184,4697,137,11
8792009665,30/7/2017,1,223,241,18,1.080717489,4188,183,42
8792009665,31/7/2017,1,126,147,21,1.166666667,2293,202,33
8792009665,1/8/2017,1,326,334,8,1.024539877,4552,190,38
8792009665,2/8/2017,1,116,132,16,1.137931034,3264,163,17
8792009665,3/8/2017,1,294,322,28,1.095238095,3602,127,12
8792009665,4/8/2017,1,82,102,20,1.243902439,3758,236,5
8792009665,5/8/2017,1,108,123,15,1.138888889,3707,230,29
8792009665,6/8/2017,1,175,195,20,1.114285714,3333,209,45
8792009665,7/8/2017,1,160,183,23,1.14375,3307,98,16
8792009665,8/8/2017,1,351,380,29,1.082621083,4040,127,6
8792009665,9/8/2017,1,350,355,5,1.014285714,1547,224,22
8792009665,10/8/2017,1,170,187,17,1.1,1877,165,34
8792009665,11/8/2017,1,176,200,24,1.136363636,4346,82,39
8792009665,12/8/2017,1,55,71,16,1.290909091,4005,127,2
8792009665,13/8/2017,1,391,405,14,1.035805627,1501,49,21
8792009665,14/8/2017,1,179,202,23,1.12849162,3645,13,23
8792009665,15/8/2017,1,230,239,9,1.039130435,4550,77,27
8792009665,16/8/2017,1,205,213,8,1.03902439,1543,153,35
8792009665,17/8/2017,1,258,275,17,1.065891473,4960,4,6
8792009665,18/8/2017,1,64,77,13,1.203125,2627,66,10
8792009665,19/8/2017,1,308,335,27,1.087662338,2706,76,47
8792009665,20/8/2017,1,344,350,6,1.01744186,4348,178,45
8792009665,21/8/2017,1,54,111,57,2.055555556,7790,236,54
8792009665,22/8/2017,1,203,235,32,1.157635468,7147,352,49
8792009665,23/8/2017,1,52,86,34,1.653846154,7211,265,49
8792009665,24/8/2017,1,264,312,48,1.181818182,5199,441,51
8792009665,25/8/2017,1,290,336,46,1.15862069,7511,295,57
8792009665,26/8/2017,1,249,303,54,1.21686747,6801,257,45
8792009665,27/8/2017,1,81,140,59,1.728395062,8430,334,50
8792009665,28/8/2017,1,317,350,33,1.104100946,8973,325,56
8792009665,29/8/2017,1,184,219,35,1.190217391,7707,500,55
8792009665,30/8/2017,1,199,257,58,1.291457286,5483,455,56
8792009665,31/8/2017,1,140,179,39,1.278571429,5514,489,49
8792009665,1/9/2017,1,134,167,33,1.246268657,8754,243,60
8792009665,2/9/2017,1,364,415,51,1.14010989,9331,249,59
8792009665,3/9/2017,1,54,103,49,1.907407407,5322,330,51
8792009665,4/9/2017,1,288,339,51,1.177083333,9686,261,58
8792009665,5/9/2017,1,364,407,43,1.118131868,8818,418,53
8792009665,6/9/2017,1,173,225,52,1.300578035,7060,440,47
8792009665,7/9/2017,1,113,160,47,1.415929204,6559,275,60
8792009665,8/9/2017,1,135,179,44,1.325925926,8071,424,58
8792009665,9/9/2017,1,264,321,57,1.215909091,8455,382,55
8792009665,10/9/2017,1,88,146,58,1.659090909,7811,426,46
8792009665,11/9/2017,1,361,407,46,1.127423823,5846,330,48
8792009665,12/9/2017,1,178,216,38,1.213483146,9361,425,60
8792009665,13/9/2017,1,241,279,38,1.157676349,9401,471,56
8792009665,14/9/2017,1,392,429,37,1.094387755,8954,278,59
8792009665,15/9/2017,1,196,227,31,1.158163265,6526,322,57
8792009665,16/9/2017,1,245,283,38,1.155102041,8403,368,52
8792009665,17/9/2017,1,165,217,52,1.315151515,5132,412,55
8792009665,18/9/2017,1,189,230,41,1.216931217,8076,464,60
8792009665,19/9/2017,1,227,262,35,1.154185022,5610,369,52
8792009665,20/9/2017,1,153,212,59,1.385620915,9102,311,50
8792009665,21/9/2017,1,369,401,32,1.086720867,5708,334,52
8792009665,22/9/2017,1,134,189,55,1.410447761,5548,357,53
8792009665,23/9/2017,1,328,375,47,1.143292683,8601,489,51
8792009665,24/9/2017,1,70,130,60,1.857142857,8818,403,54
8792009665,25/9/2017,1,201,242,41,1.2039801,5920,441,51
8792009665,26/9/2017,1,267,322,55,1.205992509,5737,421,48
8792009665,27/9/2017,1,396,435,39,1.098484848,6247,475,52
8792009665,28/9/2017,1,126,182,56,1.444444444,9013,288,57
8792009665,29/9/2017,1,295,335,40,1.13559322,7492,487,45
8792009665,30/9/2017,1,163,208,45,1.27607362,7402,425,58
8792009665,1/10/2017,1,105,160,55,1.523809524,6610,448,58
8792009665,2/10/2017,1,337,388,51,1.151335312,6074,486,50
8792009665,3/10/2017,1,123,167,44,1.357723577,7937,327,49
8792009665,4/10/2017,1,160,219,59,1.36875,8759,366,45
8792009665,5/10/2017,1,79,139,60,1.759493671,6498,381,52
8792009665,6/10/2017,1,143,174,31,1.216783217,8076,259,52
8792009665,7/10/2017,1,185,223,38,1.205405405,9471,370,57
8792009665,8/10/2017,1,348,388,40,1.114942529,7682,428,60
8792009665,9/10/2017,1,146,202,56,1.383561644,8494,436,54
8792009665,10/10/2017,1,132,184,52,1.393939394,7738,379,58
8792009665,11/10/2017,1,268,320,52,1.194029851,6075,469,48
8792009665,12/10/2017,1,353,406,53,1.150141643,7763,480,53
8792009665,13/10/2017,1,117,155,38,1.324786325,8263,451,45
8792009665,14/10/2017,1,129,170,41,1.317829457,9020,401,48
8792009665,15/10/2017,1,69,119,50,1.724637681,5406,289,47
8792009665,16/10/2017,1,152,193,41,1.269736842,6251,451,57
8792009665,17/10/2017,1,252,312,60,1.238095238,6807,312,51
8792009665,18/10/2017,1,242,298,56,1.231404959,9549,425,55
8792009665,19/10/2017,1,187,235,48,1.256684492,9737,374,52
8792009665,20/10/2017,1,127,165,38,1.299212598,5467,394,56
8792009665,21/10/2017,1,141,189,48,1.340425532,8630,380,51
8792009665,22/10/2017,1,280,325,45,1.160714286,8595,383,57
8792009665,23/10/2017,1,82,137,55,1.670731707,6540,269,51
8792009665,24/10/2017,1,359,416,57,1.158774373,9908,374,50
8792009665,25/10/2017,1,290,329,39,1.134482759,9521,303,49
8792009665,26/10/2017,1,123,155,32,1.260162602,5398,404,58
8792009665,27/10/2017,1,98,141,43,1.43877551,9653,395,54
8792009665,28/10/2017,1,283,340,57,1.201413428,7107,436,49
8792009665,29/10/2017,1,217,266,49,1.225806452,6839,378,56
8792009665,30/10/2017,1,194,247,53,1.273195876,5449,293,49
8792009665,31/10/2017,1,103,147,44,1.427184466,6134,242,55
8792009665,1/11/2017,1,282,319,37,1.131205674,6292,414,52
8792009665,2/11/2017,1,329,381,52,1.158054711,5684,401,58
8792009665,3/11/2017,1,312,368,56,1.179487179,7734,489,50
8792009665,4/11/2017,1,98,150,52,1.530612245,7139,356,47
8792009665,5/11/2017,1,179,211,32,1.17877095,5016,268,59
8792009665,6/11/2017,1,360,405,45,1.125,6342,305,57
8792009665,7/11/2017,1,178,224,46,1.258426966,9084,301,60
8792009665,8/11/2017,1,112,150,38,1.339285714,8087,254,55
8792009665,9/11/2017,1,251,295,44,1.175298805,5236,374,45
8792009665,10/11/2017,1,103,142,39,1.378640777,6737,378,55
8792009665,11/11/2017,1,93,127,34,1.365591398,7476,330,60
8792009665,12/11/2017,1,247,302,55,1.222672065,9395,326,52
8792009665,13/11/2017,1,317,355,38,1.119873817,6754,308,57
8792009665,14/11/2017,1,183,236,53,1.289617486,8381,312,58
8792009665,15/11/2017,1,198,252,54,1.272727273,9570,342,53
8792009665,16/11/2017,1,183,224,41,1.224043716,8888,257,57
8792009665,17/11/2017,1,280,316,36,1.128571429,7569,451,51
8792009665,18/11/2017,1,119,156,37,1.31092437,5527,398,50
8792009665,19/11/2017,1,311,347,36,1.115755627,8787,443,59
8792009665,20/11/2017,1,154,209,55,1.357142857,5722,250,46
8792009665,21/11/2017,1,388,439,51,1.131443299,7406,247,49
8792009665,22/11/2017,1,290,322,32,1.110344828,9768,382,49
8792009665,23/11/2017,1,97,152,55,1.567010309,9005,365,59
8792009665,24/11/2017,1,215,265,50,1.23255814,8379,407,56
8792009665,25/11/2017,1,337,397,60,1.178041543,7651,281,48
8792009665,26/11/2017,1,98,147,49,1.5,6338,420,51
8792009665,27/11/2017,1,244,277,33,1.135245902,5259,241,47
8792009665,28/11/2017,1,285,333,48,1.168421053,5769,439,82
8792009665,29/11/2017,1,320,367,47,1.146875,7976,673,61
8792009665,30/11/2017,1,149,199,50,1.33557047,17586,619,87
8792009665,1/12/2017,1,218,316,98,1.449541284,13815,676,67
8792009665,2/12/2017,1,245,314,69,1.281632653,12135,507,76
8792009665,3/12/2017,1,314,397,83,1.26433121,14314,683,94
8792009665,4/12/2017,1,51,141,90,2.764705882,10937,545,99
8792009665,5/12/2017,1,380,442,62,1.163157895,10763,605,86
8792009665,6/12/2017,1,300,399,99,1.33,14322,540,87
8792009665,7/12/2017,1,381,450,69,1.181102362,16019,699,94
8792009665,8/12/2017,1,195,287,92,1.471794872,18869,551,96
8792009665,9/12/2017,1,261,325,64,1.245210728,16008,545,99
8792009665,10/12/2017,1,213,306,93,1.436619718,11969,647,65
8792009665,11/12/2017,1,354,454,100,1.282485876,17753,598,81
8792009665,12/12/2017,1,209,301,92,1.440191388,16342,692,84
8792009665,13/12/2017,1,181,257,76,1.419889503,12652,699,77
8792009665,14/12/2017,1,324,423,99,1.305555556,12277,699,88
8792009665,15/12/2017,1,352,449,97,1.275568182,13649,505,87
8792009665,16/12/2017,1,249,318,69,1.277108434,10578,619,65
8792009665,17/12/2017,1,273,361,88,1.322344322,14234,543,70
8792009665,18/12/2017,1,208,272,64,1.307692308,18631,531,86
8792009665,19/12/2017,1,194,282,88,1.453608247,11099,668,98
8792009665,20/12/2017,1,354,433,79,1.223163842,18006,660,98
8792009665,21/12/2017,1,383,452,69,1.180156658,12850,679,65
8792009665,22/12/2017,1,281,354,73,1.259786477,12122,696,78
8792009665,23/12/2017,1,292,362,70,1.239726027,18034,540,87
8792009665,24/12/2017,1,100,189,89,1.89,11821,691,75
8792009665,25/12/2017,1,352,444,92,1.261363636,14234,610,79
8792009665,26/12/2017,1,227,289,62,1.273127753,10603,666,91
8792009665,27/12/2017,1,94,180,86,1.914893617,10023,593,75
8792009665,28/12/2017,1,237,325,88,1.371308017,17763,684,70
8792009665,29/12/2017,1,160,243,83,1.51875,15801,676,77
8792009665,30/12/2017,1,207,273,66,1.31884058,19779,668,92
8792009665,31/12/2017,1,288,376,88,1.305555556,12251,592,98
8792009665,1/1/2018,1,104,201,97,1.932692308,18951,586,89
8792009665,2/1/2018,1,333,408,75,1.225225225,14277,599,80
8792009665,3/1/2018,1,314,393,79,1.251592357,14294,504,100
8792009665,4/1/2018,1,80,158,78,1.975,18324,560,85
8792009665,5/1/2018,1,381,444,63,1.165354331,16804,588,64
8792009665,6/1/2018,1,276,356,80,1.289855072,15357,541,79
8792009665,7/1/2018,1,364,427,63,1.173076923,18020,526,96
8792009665,8/1/2018,1,138,210,72,1.52173913,15196,512,98
8792009665,9/1/2018,1,111,184,73,1.657657658,13901,539,94
8792009665,10/1/2018,1,82,181,99,2.207317073,19038,625,95
8792009665,11/1/2018,1,279,374,95,1.340501792,11831,634,89
8792009665,12/1/2018,1,249,344,95,1.381526104,11055,529,83
8792009665,13/1/2018,1,214,306,92,1.429906542,16432,566,98
8792009665,14/1/2018,1,273,339,66,1.241758242,10763,501,87
8792009665,15/1/2018,1,387,466,79,1.204134367,14037,657,85
8792009665,16/1/2018,1,386,448,62,1.160621762,10916,577,98
8792009665,17/1/2018,1,372,436,64,1.172043011,18391,581,72
8792009665,18/1/2018,1,80,159,79,1.9875,10335,631,63
8792009665,19/1/2018,1,392,458,66,1.168367347,13331,520,83
8792009665,20/1/2018,1,95,162,67,1.705263158,12893,641,69
8792009665,21/1/2018,1,399,493,94,1.235588972,17042,563,68
8792009665,22/1/2018,1,276,368,92,1.333333333,17633,591,96
8792009665,23/1/2018,1,313,374,61,1.194888179,16646,611,73
8792009665,24/1/2018,1,228,296,68,1.298245614,16634,534,92
8792009665,25/1/2018,1,82,167,85,2.036585366,19333,636,89
8792009665,26/1/2018,1,294,365,71,1.241496599,16654,597,69
8792009665,27/1/2018,1,319,402,83,1.260188088,14594,670,92
8792009665,28/1/2018,1,128,197,69,1.5390625,14255,556,66
8792009665,29/1/2018,1,143,234,91,1.636363636,11927,694,87
8792009665,30/1/2018,1,231,306,75,1.324675325,17103,511,66
8792009665,31/1/2018,1,104,201,97,1.932692308,15349,505,82
8792009665,1/2/2018,1,186,262,76,1.408602151,13238,565,65
8792009665,2/2/2018,1,222,314,92,1.414414414,13306,566,87
8792009665,3/2/2018,1,347,423,76,1.219020173,15838,671,97
8792009665,4/2/2018,1,333,433,100,1.3003003,13725,614,66
8792009665,5/2/2018,1,57,131,74,2.298245614,10245,633,63
8792009665,6/2/2018,1,392,475,83,1.211734694,15005,546,68
8792009665,7/2/2018,1,288,379,91,1.315972222,18817,604,76
8792009665,8/2/2018,1,324,388,64,1.197530864,16008,520,85
8792009665,9/2/2018,1,344,426,82,1.238372093,14555,509,78
8792009665,10/2/2018,1,199,287,88,1.442211055,10446,676,68
8792009665,11/2/2018,1,219,295,76,1.347031963,17910,533,82
8792009665,12/2/2018,1,135,223,88,1.651851852,12648,685,81
8792009665,13/2/2018,1,150,227,77,1.513333333,19938,674,95
8792009665,14/2/2018,1,368,448,80,1.217391304,14083,514,66
8792009665,15/2/2018,1,244,327,83,1.340163934,15910,519,96
8792009665,16/2/2018,1,65,137,72,2.107692308,10313,532,61
8792009665,17/2/2018,1,111,174,63,1.567567568,14157,682,64
8792009665,18/2/2018,1,379,453,74,1.19525066,10598,605,99
8792009665,19/2/2018,1,95,186,91,1.957894737,17386,594,64
8792009665,20/2/2018,1,189,251,62,1.328042328,11986,666,74
8792009665,21/2/2018,1,210,287,77,1.366666667,16040,631,100
8792009665,22/2/2018,1,275,345,70,1.254545455,13742,505,90
8792009665,23/2/2018,1,181,246,65,1.359116022,12651,532,78
8792009665,24/2/2018,1,225,293,68,1.302222222,18822,552,74
8792009665,25/2/2018,1,304,382,78,1.256578947,11025,529,92
8792009665,26/2/2018,1,211,283,72,1.341232227,17091,616,88
8792009665,27/2/2018,1,184,266,82,1.445652174,17036,630,73
8792009665,28/2/2018,1,389,470,81,1.208226221,10287,605,67
8792009665,1/3/2018,1,155,244,89,1.574193548,17501,511,83
8792009665,2/3/2018,1,269,354,85,1.31598513,14456,662,98
8792009665,3/3/2018,1,381,469,88,1.230971129,17917,619,62
8792009665,4/3/2018,1,322,409,87,1.270186335,19746,505,91
8792009665,5/3/2018,1,348,424,76,1.218390805,17844,552,74
8792009665,6/3/2018,1,331,397,66,1.19939577,15978,510,69
8792009665,7/3/2018,1,337,401,64,1.189910979,17486,537,91
8792009665,8/3/2018,1,80,156,76,1.95,11080,564,78
